[Nov 28 23:43:57] DEBUG [eager_aryabhata@172-17-0-1] Executing... dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"
[Nov 28 23:43:59] DEBUG [eager_aryabhata@172-17-0-1] execResult: servername: eager_aryabhata@172-17-0-1
  cmd: /usr/bin/ssh -tt -o StrictHostKeyChecking=yes -o LogLevel=quiet -o ConnectionAttempts=3 -o ConnectTimeout=10 -o ControlMaster=auto -o ControlPath=/root/.vuls/controlmaster-%r-172-17-0-1.%p -o Controlpersist=10m cmcarthur@172.17.0.1 -p 22 stty cols 1000; docker exec --user 0 dfe4c5f7871e /bin/sh -c 'dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"'
  
  eager_aryabhata@172-17-0-1 (ubuntu14.04) on 172-17-0-1
======================================================
Total: 713 (High:4 Medium:388 Low:254 ?:67), 0/713 Fixed, 537 installed, 35 cves with exploit

+------------------+------+----------+---------+---------------------------------------------------+---------+
|      CVE-ID      | CVSS |  ATTACK  |  FIXED  |                        NVD                        | EXPLOIT |
| CVE-2017-15422   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-15422   | false   |
| CVE-2017-16544   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-16544   | false   |
| CVE-2017-16612   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-16612   | false   |
| CVE-2017-16803   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-16803   | false   |
| CVE-2017-17505   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-17505   | false   |
| CVE-2017-17506   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-17506   | false   |
| CVE-2017-17508   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-17508   | false   |
| CVE-2017-17512   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-17512   | false   |
| CVE-2017-17973   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-17973   | false   |
| CVE-2017-18190   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-18190   | false   |
| CVE-2017-18248   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-18248   | false   |
| CVE-2017-2616    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-2616    | false   |
| CVE-2017-2862    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-2862    | false   |
| CVE-2017-2870    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-2870    | false   |
| CVE-2017-3238    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3238    | false   |
| CVE-2017-3243    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3243    | false   |
| CVE-2017-3244    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3244    | false   |
| CVE-2017-3258    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3258    | false   |
| CVE-2017-3265    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3265    | false   |
| CVE-2017-3291    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3291    | false   |
| CVE-2017-3305    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3305    | false   |
| CVE-2017-3308    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3308    | false   |
| CVE-2017-3309    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3309    | false   |
| CVE-2017-3312    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3312    | false   |
| CVE-2017-3313    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3313    | false   |
| CVE-2017-3317    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3317    | false   |
| CVE-2017-3318    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3318    | false   |
| CVE-2017-3329    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3329    | false   |
| CVE-2017-3453    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3453    | false   |
| CVE-2017-3456    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3456    | false   |
| CVE-2017-3461    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3461    | false   |
| CVE-2017-3462    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3462    | false   |
| CVE-2017-3463    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3463    | false   |
| CVE-2017-3464    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3464    | false   |
| CVE-2017-3600    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3600    | false   |
| CVE-2017-3635    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3635    | false   |
| CVE-2017-3636    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3636    | false   |
| CVE-2017-3641    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3641    | false   |
| CVE-2017-3648    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3648    | false   |
| CVE-2017-3651    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3651    | false   |
| CVE-2017-3652    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3652    | false   |
| CVE-2017-3653    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3653    | false   |
| CVE-2017-3731    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-3731    | false   |
| CVE-2017-5029    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-5029    | false   |
| CVE-2017-5225    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-5225    | false   |
| CVE-2017-5335    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-5335    | false   |
| CVE-2017-5336    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-5336    | false   |
| CVE-2017-5337    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-5337    | false   |
| CVE-2017-6362    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-6362    | false   |
| CVE-2017-6891    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-6891    | false   |
| CVE-2017-6964    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-6964    | false   |
| CVE-2017-6965    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-6965    | false   |
| CVE-2017-6966    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-6966    | false   |
| CVE-2017-6969    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-6969    | false   |
| CVE-2017-7223    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7223    | false   |
| CVE-2017-7224    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7224    | false   |
| CVE-2017-7225    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7225    | false   |
| CVE-2017-7226    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7226    | false   |
| CVE-2017-7227    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7227    | false   |
| CVE-2017-7299    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7299    | false   |
| CVE-2017-7300    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7300    | false   |
| CVE-2017-7301    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7301    | false   |
| CVE-2017-7375    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7375    | false   |
| CVE-2017-7376    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7376    | false   |
| CVE-2017-7526    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7526    | false   |
| CVE-2017-7547    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7547    | false   |
| CVE-2017-7548    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7548    | false   |
| CVE-2017-7592    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7592    | false   |
| CVE-2017-7593    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7593    | false   |
| CVE-2017-7594    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7594    | false   |
| CVE-2017-7595    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7595    | false   |
| CVE-2017-7596    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7596    | false   |
| CVE-2017-7597    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7597    | false   |
| CVE-2017-7598    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7598    | false   |
| CVE-2017-7599    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7599    | false   |
| CVE-2017-7600    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7600    | false   |
| CVE-2017-7601    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7601    | false   |
| CVE-2017-7602    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7602    | false   |
| CVE-2017-7607    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7607    | false   |
| CVE-2017-7608    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7608    | false   |
| CVE-2017-7610    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7610    | false   |
| CVE-2017-7611    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7611    | false   |
| CVE-2017-7612    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7612    | false   |
| CVE-2017-7613    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7613    | false   |
| CVE-2017-7614    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7614    | false   |
| CVE-2017-7771    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7771    | false   |
| CVE-2017-7772    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7772    | false   |
| CVE-2017-7773    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7773    | false   |
| CVE-2017-7774    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7774    | false   |
| CVE-2017-7775    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7775    | false   |
| CVE-2017-7776    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7776    | false   |
| CVE-2017-7777    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7777    | false   |
| CVE-2017-7778    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7778    | false   |
| CVE-2017-7867    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7867    | false   |
| CVE-2017-7868    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7868    | false   |
| CVE-2017-7890    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-7890    | false   |
| CVE-2017-8105    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-8105    | false   |
| CVE-2017-8287    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-8287    | false   |
| CVE-2017-8419    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-8419    | false   |
| CVE-2017-8804    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-8804    | false   |
| CVE-2017-8817    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-8817    | false   |
| CVE-2017-9038    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9038    | false   |
| CVE-2017-9039    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9039    | false   |
| CVE-2017-9040    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9040    | false   |
| CVE-2017-9041    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9041    | false   |
| CVE-2017-9043    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9043    | false   |
| CVE-2017-9044    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9044    | false   |
| CVE-2017-9047    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9047    | false   |
| CVE-2017-9048    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9048    | false   |
| CVE-2017-9049    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9049    | false   |
| CVE-2017-9050    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9050    | false   |
| CVE-2017-9051    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9051    | false   |
| CVE-2017-9233    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9233    | false   |
| CVE-2017-9287    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9287    | false   |
| CVE-2017-9410    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9410    | true    |
| CVE-2017-9411    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9411    | true    |
| CVE-2017-9412    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9412    | true    |
| CVE-2017-9742    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9742    | true    |
| CVE-2017-9744    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9744    | false   |
| CVE-2017-9745    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9745    | false   |
| CVE-2017-9746    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9746    | true    |
| CVE-2017-9747    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9747    | true    |
| CVE-2017-9748    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9748    | true    |
| CVE-2017-9749    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9749    | true    |
| CVE-2017-9750    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9750    | true    |
| CVE-2017-9751    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9751    | false   |
| CVE-2017-9752    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9752    | false   |
| CVE-2017-9753    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9753    | false   |
| CVE-2017-9754    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9754    | false   |
| CVE-2017-9755    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9755    | false   |
| CVE-2017-9756    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9756    | true    |
| CVE-2017-9935    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9935    | false   |
| CVE-2017-9936    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-9936    | true    |
| CVE-2017-9991    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9991    | false   |
| CVE-2017-9992    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9992    | false   |
| CVE-2017-9993    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9993    | false   |
| CVE-2017-9994    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9994    | false   |
| CVE-2017-9996    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9996    | false   |
| CVE-2018-0494    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-0494    | true    |
| CVE-2018-0739    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-0739    | false   |
| CVE-2018-1000007 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000007 | false   |
| CVE-2018-1000120 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000120 | false   |
| CVE-2018-1000121 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000121 | false   |
| CVE-2018-1000122 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000122 | false   |
| CVE-2018-1000222 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000222 | false   |
| CVE-2018-1000301 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000301 | false   |
| CVE-2018-1000802 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1000802 | false   |
| CVE-2018-1049    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1049    | false   |
| CVE-2018-1058    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1058    | false   |
| CVE-2018-10915   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-10915   | false   |
| CVE-2018-1122    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1122    | true    |
| CVE-2018-1123    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1123    | true    |
| CVE-2018-1124    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1124    | true    |
| CVE-2018-1125    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1125    | false   |
| CVE-2018-1126    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-1126    | false   |
| CVE-2018-12015   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-12015   | false   |
| CVE-2018-12020   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-12020   | false   |
| CVE-2018-12115   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12115   | false   |
| CVE-2018-12910   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-12910   | false   |
| CVE-2018-14048   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-14048   | false   |
| CVE-2018-14404   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14404   | false   |
| CVE-2018-14567   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14567   | false   |
| CVE-2018-14598   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14598   | false   |
| CVE-2018-14599   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14599   | false   |
| CVE-2018-14600   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14600   | false   |
| CVE-2018-14618   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14618   | false   |
| CVE-2018-14647   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-14647   | false   |
| CVE-2018-15686   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-15686   | true    |
| CVE-2018-15687   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-15687   | true    |
| CVE-2018-16335   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-16335   | false   |
| CVE-2018-16428   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-16428   | false   |
| CVE-2018-16429   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-16429   | false   |
| CVE-2018-16435   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-16435   | false   |
| CVE-2018-16839   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-16839   | false   |
| CVE-2018-16842   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-16842   | false   |
| CVE-2018-17795   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-17795   | false   |
| CVE-2018-18064   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18064   | false   |
| CVE-2018-19539   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19539   | false   |
| CVE-2018-19540   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19540   | false   |
| CVE-2018-19541   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19541   | false   |
| CVE-2018-19542   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19542   | false   |
| CVE-2018-19543   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19543   | false   |
| CVE-2018-2562    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2562    | false   |
| CVE-2018-2622    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2622    | false   |
| CVE-2018-2640    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2640    | false   |
| CVE-2018-2665    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2665    | false   |
| CVE-2018-2668    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2668    | false   |
| CVE-2018-2755    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2755    | false   |
| CVE-2018-2761    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2761    | false   |
| CVE-2018-2767    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2767    | false   |
| CVE-2018-2771    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2771    | false   |
| CVE-2018-2773    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2773    | false   |
| CVE-2018-2781    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2781    | false   |
| CVE-2018-2813    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2813    | false   |
| CVE-2018-2817    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2817    | false   |
| CVE-2018-2818    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2818    | false   |
| CVE-2018-2819    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-2819    | false   |
| CVE-2018-3058    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3058    | false   |
| CVE-2018-3063    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3063    | false   |
| CVE-2018-3066    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3066    | false   |
| CVE-2018-3070    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3070    | false   |
| CVE-2018-3081    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3081    | false   |
| CVE-2018-3133    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3133    | false   |
| CVE-2018-3174    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3174    | false   |
| CVE-2018-3282    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-3282    | false   |
| CVE-2018-4180    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-4180    | false   |
| CVE-2018-4181    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-4181    | false   |
| CVE-2018-5146    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-5146    | false   |
| CVE-2018-5732    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-5732    | false   |
| CVE-2018-5733    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-5733    | false   |
| CVE-2018-6485    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-6485    | false   |
| CVE-2018-6553    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-6553    | false   |
| CVE-2018-6913    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-6913    | false   |
| CVE-2018-7183    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2018-7183    | false   |
| CVE-2011-5325    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2011-5325    | false   |
| CVE-2012-0039    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-0039    | false   |
| CVE-2012-1093    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2012-1093    | false   |
| CVE-2013-0157    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2013-0157    | false   |
| CVE-2013-4235    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2013-4235    | false   |
| CVE-2014-0459    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-0459    | false   |
| CVE-2014-1858    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-1858    | false   |
| CVE-2014-1859    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-1859    | false   |
| CVE-2014-2893    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-2893    | false   |
| CVE-2014-5044    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-5044    | false   |
| CVE-2014-8541    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-8541    | false   |
| CVE-2014-8625    |  3.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-8625    | false   |
